V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,SC0_0,SC0_1,SC0_2,SC1_0,SC1_1,SC1_2,Briefing,part,mediagebruik_1,mediagebruik_2,mediagebruik_3,mediagebruik_4,mediagebruik_5,mediagebruik_6,mediagebruik_7,mediagebruik_8,mediagebruik_9,ugt_1,ugt_2,ugt_3,ugt_4,ugt_5,ugt_6,ugt_7,ugt_8,ugt_9,ugt_10,ugt_11,ugt_12,ugt_13,ugt_14,ugt_15,ugt_16,ugt_17,ugt_18,ugt_19,ugt_20,ugt_21,ugt_22,ugt_23,ugt_24,ugt_28,ugt_29,ugt_30,nfm_1,nfm_2,nfm_3,nfm_4,nfm_5,nfm_6,corona1,corona2_1,corona2_2,corona2_3,corona2_4,corona2_5,corona2_6,corona2_7,corona2_8,corona2_9,corona2_10,corona2_11,corona2_12,corona2_13,corona3,corona4_1,corona4_2,corona4_3,corona4_4,Alg_app_intro1,alg_app_intro2,alg_app1_1,alg_app1_2,alg_app1_3,alg_app1_4,alg_app2_1,alg_app2_2,alg_app2_3,alg_app2_4,alg_app3_1,alg_app3_2,alg_app3_3,alg_app3_4,alg_app4_1,alg_app4_2,alg_app4_3,alg_app4_4,alg_app5_1,alg_app5_2,alg_app5_3,alg_app5_4,trust_media_1,trust_media_2,trust_media_3,trust_media_4,trust_media_5,trust_media_6,trust_media_7,trust_media_8,trust_media_9,pol_ken1_1,pol_ken1_2,pol_ken1_3,pol_ken1_4,pol_ken1_5,pol_ken1_6,pol_ken1_7,pol_ken1_8,pol_ken1_9,pol_ken1_10,pol_ken1_11,pol_ken1_12,pol_ken1_13,pol_ken1_14,pol_ken2,pol_ken3,pol_efficacy_1,pol_efficacy_2,pol_efficacy_5,pol_int,elect_part1,elect_part2,elect_part3,elect_part3_TEXT,DK_check,DK1,DK2,DK3,DK4,DK5,DK6,DK7,Overconfidence,Age,Gender,Education,Education_TEXT,Debriefing,LocationLatitude,LocationLongitude,LocationAccuracy
R_9AJ9C3zPUR1HQVX,Default Response Set,Anonymous,,,31.21.151.203,0,2020-04-19T13:41:38Z,2020-04-19T13:41:44Z,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,NA,,NA,NA,,NA,52.358505249023,6.4754943847656,-1
R_1FxgESKT4qhmaQO,Default Response Set,Anonymous,,,86.91.144.164,0,2020-04-19T13:37:41Z,2020-04-19T13:54:14Z,1,1.5,0.5,0,5.5,0.78571428571429,0.26726124191242,1,1,0,5,5,7,7,1,6,0,3,2,5,7,7,4,5,6,5,7,6,6,1,1,1,1,5,5,7,7,7,7,1,2,4,5,1,1,6,6,5,5,7,4,Covid-19,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,Ergens in brabant,2,1,2,3,1,1,1,3,4,2,3,2,4,1,2,3,4,1,1,3,2,4,3,2,4,1,5,7,5,1,2,6,6,7,5,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,99,0,5,4,4,2,5,5,81,,1,Tweede,8,Emily,Weet ik niet,Ik ken de koersgang niet..,5 minuten,47,4,25,0,3,,1,51.490997314453,3.9031066894531,-1
R_xiqxxntHlsXMqDD,Default Response Set,Anonymous,,,195.240.131.26,0,2020-04-19T14:08:27Z,2020-04-19T14:19:07Z,1,1,0.5,0,7,0.77777777777778,0.26352313834736,1,1,4,5,4,5,5,4,5,6,5,4,4,3,5,5,5,4,4,4,4,4,4,4,3,4,3,4,4,3,3,5,4,4,3,2,4,4,4,2,3,4,3,4,Covid-19,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,Brassband b,2,1,2,2,1,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,5,5,5,3,2,5,5,3,4,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,99,99,4,5,5,2,5,5,86,,1,Plaats 1,8,Emily,900,0.10,5000,47,3,19,1,4,,1,51.960098266602,5.8659057617188,-1
R_3GuYHMTNVpYNHp8,Default Response Set,Anonymous,,,84.24.144.120,0,2020-04-19T12:09:44Z,2020-04-19T14:41:31Z,1,0.5,0.5,0,1.5,0.5,0,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Zeker,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,Zeker,3,3,3,3,1,1,2,1,3,4,4,2,3,1,2,4,1,3,2,1,4,3,2,4,3,1,7,7,7,7,7,7,7,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,7,7,7,5,3,4,80,,1,Zeker,Zeker,Zeker,Zeker,Zeker,Zeker,Zeker,7,35,1,3,,1,51.635894775391,4.9263000488281,-1
R_2xM3lKVYmrWV0Cj,Default Response Set,Anonymous,,,213.127.90.13,0,2020-04-19T14:37:48Z,2020-04-19T14:43:52Z,1,0.5,0.5,0,5.5,0.78571428571429,0.26726124191242,1,1,2,3,4,3,5,3,5,3,5,2,5,4,5,4,2,5,3,5,3,5,3,6,4,4,3,4,5,5,6,3,4,5,3,3,5,6,3,4,6,6,4,4,Covid-19,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Tilburg,2,1,1,2,1,1,2,1,3,4,1,2,3,4,1,3,4,2,1,3,4,2,2,4,1,3,3,3,4,3,5,4,5,3,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,0,0,4,3,5,3,3,3,82,,1,Nummer twee,8,Juni,30,0.05,100,24 dagen,4,29,0,3,,1,53.218902587891,6.5475006103516,-1
R_2E4dc5CU3eWsyjI,Default Response Set,Anonymous,,,83.162.205.197,0,2020-04-19T14:45:12Z,2020-04-19T14:50:48Z,1,1,0.5,0,5.5,0.78571428571429,0.26726124191242,1,1,5,4,5,4,5,4,5,5,5,6,5,4,4,5,5,6,4,6,5,5,4,5,6,5,6,5,5,4,4,4,5,5,5,6,5,5,6,5,5,6,5,4,Covid-19,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,Tilburg,2,2,2,2,1,1,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2,4,2,1,4,3,6,5,5,5,6,5,6,5,5,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,6,5,6,2,4,3,80,,1,2,7,Emily,27000,"0,05",Uur,Dri e dagen,2,30,1,4,,1,52.290802001953,6.8106994628906,-1
R_1PUmoRnbABVDt52,Default Response Set,Anonymous,,,82.161.41.64,0,2020-04-19T14:57:30Z,2020-04-19T15:12:04Z,1,3,0.6,0.22360679774998,6.5,0.8125,0.25877458475338,1,1,1,5,7,7,7,3,3,7,3,5,6,6,7,6,5,6,7,4,6,5,1,3,3,3,2,3,2,3,3,2,2,4,5,2,2,2,3,3,2,2,1,3,Covid-19,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Weet ik niet,2,1,2,2,1,1,2,3,4,1,2,3,4,1,2,4,3,1,2,4,3,1,2,4,3,1,3,7,4,4,3,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,4,4,2,3,4,5,89,,1,Tweede plaats,8,Emily,3,"0,11 cent",20 min.,24 dagen,5,32,1,4,,1,52.380599975586,4.8737945556641,-1
R_3pseVtVNkhuBWaK,Default Response Set,Anonymous,,,86.91.219.151,0,2020-04-19T15:18:58Z,2020-04-19T15:21:44Z,1,1.5,0.75,0.35355339059327,4.5,0.75,0.27386127875258,1,1,4,3,4,3,4,4,3,1,6,5,5,5,3,5,4,5,5,4,4,3,4,4,5,5,5,3,3,2,3,4,3,4,6,7,7,5,5,5,4,6,6,4,Corona,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Italie,1,1,2,2,1,1,1,3,4,2,1,4,2,3,2,3,1,4,2,3,4,1,2,3,4,1,6,5,4,3,3,3,6,4,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,5,5,4,4,4,4,80,,2,,,,,,,,NA,24,1,5,,1,51.829803466797,4.3253936767578,-1
R_3LZl420cGWFj0R0,Default Response Set,Anonymous,,,80.113.157.42,0,2020-04-19T15:13:23Z,2020-04-19T15:23:56Z,1,2,0.5,0,3.5,0.7,0.27386127875258,1,1,0,2,0,7,7,3,0,0,0,3,3,4,4,4,4,6,6,7,4,5,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,3,7,6,1,1,1,1,Coivd19,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Uden,3,1,2,3,1,1,2,1,4,3,2,3,4,1,3,4,2,1,1,2,3,4,1,2,3,4,5,5,3,4,4,3,3,7,3,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,99,4,4,3,2,3,2,NA,,1,1,7,Juni,9,0.10,100 min,24,4,37,1,4,,1,51.478103637695,5.4302062988281,-1
R_3PvKcGGuRGUY5v9,Default Response Set,Anonymous,,,80.113.22.219,0,2020-04-19T15:38:18Z,2020-04-19T15:50:13Z,1,4,0.66666666666667,0.25819888974716,6.5,0.8125,0.25877458475338,1,1,1,4,6,4,3,0,4,0,3,4,3,4,4,5,4,4,4,5,3,4,3,2,3,3,3,3,2,2,4,3,2,4,4,4,3,4,4,3,2,2,3,3,Covid-19,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,Tilburg,2,1,2,2,1,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,4,5,4,5,3,3,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,4,5,3,3,5,5,82,,1,Tweede,8,Emily,30,10 cent,5 min,47 dagen,5,36,1,5,,1,52.51139831543,4.6707000732422,-1
R_2e8ASsPW8FiIOLz,Default Response Set,Anonymous,,,85.145.178.246,0,2020-04-19T16:11:06Z,2020-04-19T16:22:49Z,1,2,0.66666666666667,0.28867513459481,6.5,0.8125,0.25877458475338,1,1,0,7,0,5,0,0,0,0,0,1,1,4,4,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,1,1,5,COVID-19,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,Brabant,2,1,2,2,1,1,2,3,4,1,1,2,3,4,3,4,2,1,4,2,3,1,2,3,4,1,5,6,6,5,2,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,1,3,4,4,3,5,5,95,,1,1e,8,emily,1.2,0.06,500 minuten,,3,36,1,4,,1,52.433197021484,4.6347045898438,-1
R_C1ViA1HjmXRSC6B,Default Response Set,Anonymous,,,83.232.62.242,0,2020-04-19T16:20:15Z,2020-04-19T16:30:58Z,1,2.5,0.625,0.25,5.5,0.78571428571429,0.26726124191242,1,1,0,1,2,0,0,1,3,0,0,2,3,1,2,4,4,4,3,4,1,5,1,1,1,1,1,1,7,6,1,5,1,1,1,2,1,2,6,5,7,5,7,4,Covid-19,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Op loon,2,1,2,1,1,1,3,1,2,4,4,2,3,1,1,2,3,4,3,2,4,1,1,2,4,3,6,7,7,4,5,7,6,5,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,1,4,6,2,1,1,1,NA,,1,Tweede,15 want als ze dood zijn blijven het schapen,Emily,"2,7m3","£0,05",5 minuten,47 dagen,6,18,0,3,,1,52.359100341797,4.7929992675781,-1
R_2anb08rz4SIu9qL,Default Response Set,Anonymous,,,94.157.133.137,0,2020-04-19T17:08:08Z,2020-04-19T17:15:46Z,1,0.5,0.5,0,4.5,0.9,0.22360679774998,1,1,5,5,5,6,7,6,7,3,6,4,5,4,2,1,3,6,5,3,2,4,4,6,5,4,3,3,6,5,4,6,7,5,7,5,5,5,7,3,3,3,6,5,covid-19,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tilburg,1,1,2,2,1,1,1,2,3,4,3,1,2,4,4,1,3,2,1,4,2,3,3,2,4,1,5,5,4,3,3,3,2,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,4,4,5,4,3,4,84,,1,eerste,7,Emily,9000,0.10,100,72,5,29,1,5,,1,52.382400512695,4.8995056152344,-1
R_qJ8xY2P2S95wEJX,Default Response Set,Anonymous,,,94.157.157.168,0,2020-04-19T17:00:06Z,2020-04-19T17:53:45Z,1,1.5,0.75,0.35355339059327,7.5,0.83333333333333,0.25,1,1,0,2,0,7,7,0,1,0,3,2,1,2,3,4,4,4,4,5,5,3,1,1,2,1,1,3,2,1,1,2,3,3,3,4,2,3,3,2,2,3,4,2,Covid-19,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Loon op Zand,2,1,2,2,1,1,1,2,3,4,1,2,3,4,4,3,2,1,3,2,4,1,3,2,4,1,5,5,3,3,4,4,4,5,5,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,4,1,1,2,3,80,,1,Eerste,8,Emily,2.7,0.05,5 minuten,47 dagen,5,20,0,4,,1,52.382400512695,4.8995056152344,-1
R_1GBsyQQ3BcyM6Cb,Default Response Set,Anonymous,,,145.130.111.23,0,2020-04-19T18:52:59Z,2020-04-19T19:09:36Z,1,1,0.5,0,5.5,0.78571428571429,0.26726124191242,1,1,1,5,0,7,1,1,7,0,4,4,5,7,5,5,4,4,5,4,5,7,3,2,3,5,4,4,1,1,1,1,3,4,7,1,1,1,1,1,1,2,4,4,Covid-19,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,Brabant,2,1,2,3,1,1,1,2,4,3,3,2,4,1,3,2,4,1,2,4,3,1,2,3,4,1,3,4,6,2,5,1,7,7,4,NA,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,99,0,7,3,5,3,5,5,82,,1,Eerste,8,Emily,1.8,1,100,24,5,20,0,5,,1,52.009292602539,4.3446960449219,-1
R_1243RVXVi8MsmwN,Default Response Set,Anonymous,,,83.86.162.139,0,2020-04-19T19:15:03Z,2020-04-19T19:24:47Z,1,2,1,0,2.5,0.625,0.25,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,covid-19,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,tilburg,3,2,1,3,1,1,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,3,5,5,83,,1,de tweede plaats,7,Emily,270000,",10",100 min,24 dagen,7,20,0,5,,1,52.073593139648,4.3058929443359,-1
R_3I9PS57Kk9tOvTM,Default Response Set,Anonymous,,,86.91.90.199,0,2020-04-19T19:16:43Z,2020-04-19T19:30:44Z,1,0,0,0,5.5,0.78571428571429,0.26726124191242,1,1,0,0,3,7,4,0,1,0,2,3,2,2,1,4,4,1,2,2,3,3,7,1,5,2,3,2,6,5,5,6,3,3,3,3,1,2,4,7,4,3,3,4,Covid-19,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Weet ik niet,2,1,2,3,1,1,4,3,2,1,4,2,3,1,1,4,3,2,4,3,2,1,4,3,2,1,7,5,7,2,2,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,99,0,1,7,1,1,1,1,NA,,1,Eerste plaats,7,Emily,900,0.10,100,24,4,18,1,1,,1,52.043304443359,4.9506072998047,-1
R_3HNvtQqo5zFNRse,Default Response Set,Anonymous,,,85.144.251.188,0,2020-04-19T19:45:59Z,2020-04-19T19:56:10Z,1,0,0,0,5.5,0.78571428571429,0.26726124191242,1,1,3,4,4,5,5,3,4,3,6,6,5,5,6,6,6,6,5,7,4,4,5,6,4,3,3,4,1,1,1,1,1,3,6,4,5,6,5,5,5,5,5,5,Covid19,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,Wuhan,2,1,2,1,1,1,2,1,3,4,1,4,3,2,1,4,3,2,1,4,2,3,1,3,4,2,4,4,4,4,4,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,99,4,4,4,3,3,3,85,,1,1,8,Juni,3kuub,€0.10,100 min,24,5,33,1,1,,1,52.199401855469,5.3739929199219,-1
R_brQ658J0pIiETVD,Default Response Set,Anonymous,,,213.127.44.165,0,2020-04-19T20:34:10Z,2020-04-19T20:44:14Z,1,1,1,0,3.5,0.7,0.27386127875258,1,1,3,6,0,3,0,0,3,2,3,2,2,3,3,3,4,5,4,6,6,6,1,1,3,1,1,1,1,3,1,1,4,4,4,4,5,4,5,4,1,4,2,5,Covid 19,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Den bosch,3,1,1,1,1,1,3,2,4,1,2,3,4,1,2,3,4,1,4,3,2,1,3,2,4,1,3,3,4,4,3,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,2,2,2,5,5,88,,1,Eerste,7,Emily,900 cm3,€0.10,100,12,3,19,0,3,,1,52.094100952148,5.0503997802734,-1
R_1FEOzQCA1Hh9dVW,Default Response Set,Anonymous,,,213.127.124.155,0,2020-04-19T22:05:28Z,2020-04-19T22:22:58Z,1,0,0,0,7,0.77777777777778,0.26352313834736,1,1,1,4,0,3,2,2,3,4,5,1,2,2,1,4,3,3,4,2,4,5,1,1,2,1,1,1,3,3,1,3,1,5,6,7,1,1,5,7,7,1,7,4,Covid-19,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,Wuhan,2,1,2,2,1,1,3,2,4,1,4,2,3,1,4,3,1,2,2,3,1,4,2,3,1,4,5,5,3,5,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,99,99,1,2,2,1,1,3,89,,1,Eerste plaats,0,Emily,30×30×30,Een dollar minder dan de knuppsl,5 min,24,6,20,1,6,Geen,1,52.359497070312,4.8686065673828,-1
R_3jdFXV9jbQrwSpH,Default Response Set,Anonymous,,,82.74.37.237,0,2020-04-19T22:48:29Z,2020-04-19T23:07:11Z,1,3,0.6,0.22360679774998,7,0.77777777777778,0.26352313834736,1,1,0,6,4,0,5,2,4,0,4,2,4,1,3,7,6,6,6,7,6,7,1,1,2,1,1,1,3,1,1,1,2,3,5,7,5,6,5,5,1,5,6,6,COVID-19,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,Tilburg,2,1,2,2,1,1,2,1,3,4,3,1,4,2,4,3,2,1,3,4,2,1,3,4,2,1,5,7,5,5,4,5,5,6,6,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,4,4,2,2,3,2,NA,,1,tweede,Acht,Juni,"0,03m3",10 cent,5 min,47 dagen,5,20,1,4,,1,53.014495849609,6.5861968994141,-1
R_24jV1su7uF6lJ58,Default Response Set,Anonymous,,,213.127.42.131,0,2020-04-20T00:42:50Z,2020-04-20T00:42:58Z,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,NA,,NA,NA,,NA,52.363998413086,4.8912963867188,-1
R_1Dvf0JQ83LeL1aA,Default Response Set,Anonymous,,,62.108.23.11,0,2020-04-20T00:37:56Z,2020-04-20T00:52:28Z,1,3,0.6,0.22360679774998,6.5,0.8125,0.25877458475338,1,1,0,7,7,7,0,3,7,0,7,7,7,7,7,4,5,6,6,6,6,7,2,2,3,1,1,1,1,1,1,1,1,7,7,7,1,1,7,7,1,1,4,4,Covid 19,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Sittard,2,1,2,2,1,1,1,2,3,4,1,2,3,4,1,2,3,4,2,3,1,4,2,3,4,1,3,7,1,4,6,6,6,6,6,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,99,7,1,1,4,4,4,89,,1,1e,8,Juni,"0,9","0,10",5minuten,24,4,44,0,4,,1,53.098403930664,6.0706024169922,-1
R_1DpVW4eVbxQ6BOK,Default Response Set,Anonymous,,,178.85.243.87,0,2020-04-20T00:43:07Z,2020-04-20T00:53:22Z,1,4,0.66666666666667,0.25819888974716,5.5,0.78571428571429,0.26726124191242,1,1,7,5,5,2,4,3,6,2,7,7,7,7,7,7,6,6,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,3,4,2,4,5,covid-19,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,brabant,2,1,1,2,1,1,1,2,3,4,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,7,5,6,4,7,6,7,6,3,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,7,1,7,5,5,5,88,,1,2,8,emily,27000,0.10,5,24,5,39,0,4,,1,51.949600219727,6.1295013427734,-1
R_tDwElKXQhYSOWRz,Default Response Set,Anonymous,,,85.148.97.151,0,2020-04-20T01:40:24Z,2020-04-20T01:49:53Z,1,2,0.66666666666667,0.28867513459481,6,0.85714285714286,0.24397501823713,1,1,2,5,6,2,7,3,3,0,3,1,2,4,4,4,4,5,5,5,3,4,1,1,3,1,3,2,5,5,3,4,3,3,4,3,3,3,3,3,3,3,3,3,Covid-19,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,Ergens in Brabant,2,1,2,2,1,1,1,3,4,2,1,3,4,2,4,2,3,1,2,3,4,1,4,2,3,1,5,5,4,3,3,4,3,4,3,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,99,1,2,4,2,2,4,1,NA,,1,Tweede,8,Emily,"0,9","0,10",5 min,24,6,39,1,3,,1,52.334396362305,5.2297058105469,-1
R_Zxg5fh2tvTNwLdv,Default Response Set,Anonymous,,,82.176.1.175,0,2020-04-20T01:15:05Z,2020-04-20T01:58:12Z,1,4,0.66666666666667,0.25819888974716,5.5,0.78571428571429,0.26726124191242,1,1,2,4,7,7,7,0,5,3,5,1,5,7,7,5,5,6,6,6,7,7,7,1,2,3,1,3,5,5,6,5,2,2,5,4,4,2,7,3,2,6,5,3,Covid-19,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,Brabant,2,1,2,3,1,1,4,1,3,2,2,3,4,1,4,1,2,3,4,1,2,3,2,3,4,1,4,4,7,1,5,5,5,7,4,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,5,7,3,2,2,1,NA,,1,Tweede,7,Emily,0.3,0.05,100,24,3,40,1,4,,1,51.445098876953,3.5765075683594,-1
R_2ZUJTtXwAURJzZL,Default Response Set,Anonymous,,,94.211.53.87,0,2020-04-20T02:49:32Z,2020-04-20T02:49:46Z,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,NA,,NA,NA,,NA,52.081893920898,5.0464019775391,-1
R_3n0f9WVBHhw0XSE,Default Response Set,Anonymous,,,109.36.137.2,0,2020-04-20T02:48:22Z,2020-04-20T02:53:28Z,1,1,1,0,6.5,0.8125,0.25877458475338,1,1,6,6,5,2,2,7,5,7,5,6,7,5,7,7,5,6,5,6,6,6,7,7,7,6,6,7,7,6,6,6,6,7,7,6,6,6,6,5,4,6,4,2,Covid19,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,Wuhan,2,1,2,2,1,1,1,2,3,4,1,2,3,4,1,3,2,4,1,2,3,4,1,2,3,4,6,7,7,6,7,5,5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,99,7,5,4,3,4,4,85,,1,4,0,Juni,270,.10,500,Weet het nejt,4,27,1,4,,1,51.833099365234,4.647705078125,-1
R_12EhvbXktKrQ6Z3,Default Response Set,Anonymous,,,163.158.41.153,0,2020-04-20T02:56:50Z,2020-04-20T02:56:57Z,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,NA,,NA,NA,,NA,52.023193359375,4.2722930908203,-1
R_29tCdKlv4ODFZ9g,Default Response Set,Anonymous,,,94.211.250.33,0,2020-04-20T02:58:01Z,2020-04-20T03:06:16Z,1,1,1,0,5,0.71428571428571,0.26726124191242,1,1,3,5,7,3,2,2,5,0,3,3,1,4,5,3,3,4,6,5,4,6,7,6,4,5,2,1,7,7,3,4,3,5,4,6,5,4,5,7,5,5,6,4,COVID-19,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,brabant,3,1,2,3,1,1,1,2,3,4,4,2,3,1,4,3,2,1,2,4,1,3,2,4,3,1,5,5,2,3,4,7,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,99,3,3,5,2,1,2,NA,,1,tweede,8,Emily,27000 kubieke meter,€0.10,5 min,24,4,26,99,5,,1,52.957000732422,4.7543029785156,-1
